timestamp,open,high,low,close,volume
2015-08-21 00:00:00+05:30,107.78,108.19,105.7,108.0,7385268
2015-08-24 00:00:00+05:30,106.68,107.63,100.52,102.07,11884864
2015-08-25 00:00:00+05:30,103.01,103.41,99.06,101.5,15297280
2015-08-26 00:00:00+05:30,102.17,104.37,101.83,103.31,11044010
2015-08-27 00:00:00+05:30,104.52,104.52,102.49,103.38,12857546
2015-08-28 00:00:00+05:30,103.93,106.02,103.57,105.68,5714916
2015-08-31 00:00:00+05:30,105.68,107.82,105.13,107.22,8954394
2015-09-01 00:00:00+05:30,107.12,107.25,105.0,105.78,7103044
2015-09-02 00:00:00+05:30,106.16,106.73,102.98,103.92,6572208
2015-09-03 00:00:00+05:30,104.82,106.5,104.73,106.34,3285450
2015-09-04 00:00:00+05:30,106.5,107.18,102.6,103.88,7928356
2015-09-07 00:00:00+05:30,103.86,104.4,102.03,103.52,5709216
2015-09-08 00:00:00+05:30,103.18,106.13,103.13,105.68,4094154
2015-09-09 00:00:00+05:30,106.28,107.54,104.67,105.21,4099136
2015-09-10 00:00:00+05:30,104.07,104.96,103.19,103.52,8775872
2015-09-11 00:00:00+05:30,104.07,105.54,104.03,104.83,4084660
2015-09-14 00:00:00+05:30,105.19,107.57,104.85,107.19,10684964
2015-09-15 00:00:00+05:30,106.69,107.63,106.14,106.86,4937700
2015-09-16 00:00:00+05:30,107.61,109.13,107.15,108.86,9941712
2015-09-18 00:00:00+05:30,108.88,111.57,108.75,111.0,9898912
2015-09-21 00:00:00+05:30,110.59,111.94,109.6,111.04,11840736
2015-09-22 00:00:00+05:30,111.0,113.3,110.63,111.73,18028042
2015-09-23 00:00:00+05:30,110.46,111.83,109.16,110.77,7529168
2015-09-24 00:00:00+05:30,111.38,113.42,110.07,113.07,11094740
2015-09-28 00:00:00+05:30,112.88,112.88,110.64,111.18,5322644
2015-09-29 00:00:00+05:30,109.8,112.11,109.69,110.31,8118298
2015-09-30 00:00:00+05:30,111.4,112.31,111.0,112.1,9590432
2015-10-01 00:00:00+05:30,112.14,115.0,112.01,112.46,18667664
2015-10-05 00:00:00+05:30,112.58,114.36,111.96,112.56,9100272
2015-10-06 00:00:00+05:30,112.95,114.38,112.17,112.38,8106116
2015-10-07 00:00:00+05:30,112.47,112.47,109.69,110.41,4985700
2015-10-08 00:00:00+05:30,110.93,111.93,109.81,110.59,5878544
2015-10-09 00:00:00+05:30,111.7,111.87,109.73,111.07,7196842
2015-10-12 00:00:00+05:30,112.5,112.5,109.13,109.49,5656996
2015-10-13 00:00:00+05:30,109.69,111.32,109.44,109.76,5195476
2015-10-14 00:00:00+05:30,109.15,111.46,108.95,109.3,5600912
2015-10-15 00:00:00+05:30,110.24,110.24,108.02,108.21,4486080
2015-10-16 00:00:00+05:30,108.57,109.16,106.05,108.26,4888068
2015-10-19 00:00:00+05:30,109.11,109.55,107.08,108.29,5330666
2015-10-20 00:00:00+05:30,108.57,108.73,106.88,107.22,7156820
2015-10-21 00:00:00+05:30,107.78,108.66,107.1,108.35,5404804
2015-10-23 00:00:00+05:30,107.59,107.59,105.87,106.46,9916192
2015-10-26 00:00:00+05:30,106.99,107.68,106.07,106.7,5681968
2015-10-27 00:00:00+05:30,106.92,108.27,106.13,107.83,15674234
2015-10-28 00:00:00+05:30,107.8,108.99,106.83,108.38,7496964
2015-10-29 00:00:00+05:30,108.57,108.73,107.07,107.74,8150160
2015-10-30 00:00:00+05:30,107.35,108.57,106.72,107.41,6049664
2015-11-02 00:00:00+05:30,107.53,108.26,106.6,107.84,9695050
2015-11-03 00:00:00+05:30,107.84,108.69,107.13,107.67,5637258
2015-11-04 00:00:00+05:30,108.21,108.56,107.15,107.45,4350852
2015-11-05 00:00:00+05:30,107.49,107.8,106.76,107.04,3277978
2015-11-06 00:00:00+05:30,106.55,107.37,106.26,106.87,3659754
2015-11-09 00:00:00+05:30,105.66,106.32,104.29,105.05,7082538
2015-11-10 00:00:00+05:30,105.18,105.34,103.4,104.26,7630480
2015-11-11 00:00:00+05:30,104.63,105.19,104.25,104.35,447380
2015-11-13 00:00:00+05:30,103.88,104.11,103.2,103.41,3326618
2015-11-16 00:00:00+05:30,103.11,104.62,101.67,103.78,5924404
2015-11-17 00:00:00+05:30,104.44,104.44,103.32,104.22,7816196
2015-11-18 00:00:00+05:30,103.78,104.41,103.34,103.94,6561802
2015-11-19 00:00:00+05:30,104.15,105.38,103.62,104.39,5367130
2015-11-20 00:00:00+05:30,105.32,107.82,104.63,106.82,9887776
2015-11-23 00:00:00+05:30,107.62,108.03,106.42,106.9,5929568
2015-11-24 00:00:00+05:30,107.48,108.27,105.47,105.72,5441908
2015-11-26 00:00:00+05:30,104.82,107.43,104.82,106.78,10273114
2015-11-27 00:00:00+05:30,106.78,106.95,105.92,106.87,7137920
2015-11-30 00:00:00+05:30,106.69,107.96,106.35,107.5,22234602
2015-12-01 00:00:00+05:30,108.6,110.15,108.6,109.12,9200388
2015-12-02 00:00:00+05:30,109.65,109.77,108.01,108.33,3787604
2015-12-03 00:00:00+05:30,109.69,109.69,106.75,107.36,6974420
2015-12-04 00:00:00+05:30,107.32,107.32,105.42,106.75,5513332
2015-12-07 00:00:00+05:30,107.22,108.27,106.48,108.01,6213412
2015-12-08 00:00:00+05:30,107.67,108.55,105.82,106.26,3736804
2015-12-09 00:00:00+05:30,105.75,107.6,105.48,106.0,4223546
2015-12-10 00:00:00+05:30,106.32,106.88,104.94,105.96,6014388
2015-12-11 00:00:00+05:30,106.32,106.46,105.12,106.11,3691312
2015-12-14 00:00:00+05:30,105.6,106.88,105.0,106.32,3973024
2015-12-15 00:00:00+05:30,106.58,106.88,104.33,104.8,6393962
2015-12-16 00:00:00+05:30,103.55,104.79,103.55,104.06,10970068
2015-12-17 00:00:00+05:30,104.53,104.7,103.71,104.27,10163674
2015-12-18 00:00:00+05:30,103.88,104.51,103.21,103.92,14961664
2015-12-21 00:00:00+05:30,103.84,104.86,102.85,104.22,6207684
2015-12-22 00:00:00+05:30,104.03,104.53,103.69,104.15,6653876
2015-12-23 00:00:00+05:30,105.0,105.0,103.88,104.31,4221930
2015-12-24 00:00:00+05:30,104.35,104.97,103.97,104.48,2154842
2015-12-28 00:00:00+05:30,104.17,105.75,104.17,105.27,5220704
2015-12-29 00:00:00+05:30,105.36,106.54,104.81,105.76,4268570
2015-12-30 00:00:00+05:30,106.11,106.5,104.25,104.65,2678250
2015-12-31 00:00:00+05:30,104.63,105.64,104.44,104.98,7054778
2016-01-01 00:00:00+05:30,104.97,104.97,103.9,104.34,3165524
2016-01-04 00:00:00+05:30,104.44,105.0,104.25,104.57,3431636
2016-01-05 00:00:00+05:30,105.38,105.94,103.92,104.42,4687530
2016-01-06 00:00:00+05:30,104.44,104.97,103.69,104.08,6123540
2016-01-07 00:00:00+05:30,103.69,104.52,102.58,103.1,11168292
2016-01-08 00:00:00+05:30,103.52,104.6,103.04,104.22,4648304
2016-01-11 00:00:00+05:30,103.5,103.87,100.2,100.77,9954186
2016-01-12 00:00:00+05:30,100.6,103.32,99.6,102.92,6982170
2016-01-13 00:00:00+05:30,102.57,103.48,101.34,102.47,3587568
2016-01-14 00:00:00+05:30,102.19,103.11,100.5,102.24,5838666
2016-01-15 00:00:00+05:30,102.49,102.91,100.69,101.83,3334176
2016-01-18 00:00:00+05:30,100.69,103.28,99.52,102.59,9031924
2016-01-19 00:00:00+05:30,102.75,103.5,100.88,101.63,5106282
2016-01-20 00:00:00+05:30,101.07,103.48,99.98,101.73,6238112
2016-01-21 00:00:00+05:30,101.54,104.07,101.54,103.28,9300266
2016-01-22 00:00:00+05:30,104.2,104.2,102.58,103.15,4445264
2016-01-25 00:00:00+05:30,102.73,103.09,101.97,102.57,4242826
2016-01-27 00:00:00+05:30,103.13,104.06,101.92,103.61,11160522
2016-01-28 00:00:00+05:30,103.73,103.82,102.08,102.61,6459530
2016-01-29 00:00:00+05:30,102.87,106.07,102.87,105.53,7734576
2016-02-01 00:00:00+05:30,106.05,107.61,104.5,106.53,8037188
2016-02-02 00:00:00+05:30,106.9,107.17,105.79,106.36,6855162
2016-02-03 00:00:00+05:30,106.22,106.22,103.89,104.59,3213476
2016-02-04 00:00:00+05:30,105.06,105.31,103.82,104.99,5609984
2016-02-05 00:00:00+05:30,105.0,106.09,104.14,104.61,5742096
2016-02-08 00:00:00+05:30,104.64,105.04,101.87,102.19,4384752
2016-02-09 00:00:00+05:30,101.23,101.23,100.13,100.55,4267924
2016-02-10 00:00:00+05:30,100.55,100.62,99.0,99.6,5157376
2016-02-11 00:00:00+05:30,99.6,99.81,96.21,96.98,5269476
2016-02-12 00:00:00+05:30,98.4,99.27,95.3,97.0,9598624
2016-02-15 00:00:00+05:30,98.05,98.93,97.16,98.58,5214324
2016-02-16 00:00:00+05:30,98.82,99.47,97.72,98.74,3685888
2016-02-17 00:00:00+05:30,98.07,99.37,96.99,98.81,5763712
2016-02-18 00:00:00+05:30,99.02,101.97,99.02,101.5,4740372
2016-02-19 00:00:00+05:30,101.52,103.03,100.91,102.63,5768538
2016-02-22 00:00:00+05:30,102.6,102.77,100.6,101.77,4520996
2016-02-23 00:00:00+05:30,101.66,101.95,100.43,101.24,5036874
2016-02-24 00:00:00+05:30,101.27,101.67,99.47,100.12,5189322
2016-02-25 00:00:00+05:30,100.2,101.02,97.9,100.1,5119050
2016-02-26 00:00:00+05:30,101.29,101.61,98.76,99.47,5250576
2016-02-29 00:00:00+05:30,99.19,99.72,95.23,97.55,11091284
2016-03-01 00:00:00+05:30,98.44,101.07,98.15,100.4,9201450
2016-03-02 00:00:00+05:30,101.25,101.6,99.41,101.17,9548464
2016-03-03 00:00:00+05:30,101.28,102.84,100.36,101.76,6511140
2016-03-04 00:00:00+05:30,102.17,102.31,100.33,100.68,8533472
2016-03-08 00:00:00+05:30,100.82,101.91,100.17,101.52,8277328
2016-03-09 00:00:00+05:30,101.63,101.63,99.99,100.91,10597188
2016-03-10 00:00:00+05:30,101.07,101.23,99.88,100.47,6464852
2016-03-11 00:00:00+05:30,100.47,101.22,100.45,101.07,5963204
2016-03-14 00:00:00+05:30,101.82,101.82,100.6,101.41,5552608
2016-03-15 00:00:00+05:30,101.53,101.82,99.08,99.98,10384868
2016-03-16 00:00:00+05:30,100.33,101.35,99.39,100.96,10071648
2016-03-17 00:00:00+05:30,101.55,101.99,100.43,101.1,9839476
2016-03-18 00:00:00+05:30,101.36,103.84,101.35,103.36,13512586
2016-03-21 00:00:00+05:30,103.95,105.45,101.59,104.34,5891876
2016-03-22 00:00:00+05:30,104.35,104.37,103.33,103.66,7905424
2016-03-23 00:00:00+05:30,103.15,104.85,102.34,104.21,7693380
2016-03-28 00:00:00+05:30,104.73,105.68,103.0,104.28,7775978
2016-03-29 00:00:00+05:30,104.44,104.82,102.75,103.72,8018336
2016-03-30 00:00:00+05:30,103.63,105.69,103.36,105.37,7883466
2016-03-31 00:00:00+05:30,105.35,106.88,104.48,105.8,20671524
2016-04-01 00:00:00+05:30,106.32,107.35,104.48,105.41,7355418
2016-04-04 00:00:00+05:30,106.3,107.08,105.59,106.17,3719124
2016-04-05 00:00:00+05:30,106.17,106.24,104.49,104.82,4395424
2016-04-06 00:00:00+05:30,105.0,105.38,103.64,104.67,5808794
2016-04-07 00:00:00+05:30,104.63,105.0,103.19,103.47,3246500
2016-04-08 00:00:00+05:30,102.75,103.39,102.47,103.04,5016144
2016-04-11 00:00:00+05:30,102.94,106.62,101.67,106.08,5949524
2016-04-12 00:00:00+05:30,106.0,107.21,105.21,106.79,4493888
2016-04-13 00:00:00+05:30,109.32,110.98,108.86,109.67,10674996
2016-04-18 00:00:00+05:30,110.44,111.47,108.79,110.37,13105328
2016-04-20 00:00:00+05:30,112.13,113.82,110.55,112.74,25034228
2016-04-21 00:00:00+05:30,106.88,107.94,104.41,104.79,30976922
2016-04-22 00:00:00+05:30,105.0,105.5,104.08,104.62,11492688
2016-04-25 00:00:00+05:30,104.65,105.33,103.33,103.59,9151328
2016-04-26 00:00:00+05:30,103.58,104.63,103.17,103.96,9657504
2016-04-27 00:00:00+05:30,103.55,105.24,103.55,105.0,4790112
2016-04-28 00:00:00+05:30,104.91,105.75,103.32,103.71,14505828
2016-04-29 00:00:00+05:30,104.07,104.4,102.82,103.94,6830288
2016-05-02 00:00:00+05:30,103.32,103.68,102.25,102.85,5296410
2016-05-03 00:00:00+05:30,102.94,103.08,101.07,101.97,9210404
2016-05-04 00:00:00+05:30,101.72,101.89,100.69,101.25,6997114
2016-05-05 00:00:00+05:30,101.07,102.25,100.69,101.83,5824720
2016-05-06 00:00:00+05:30,102.51,102.51,99.68,99.96,6870420
2016-05-09 00:00:00+05:30,99.93,101.27,99.66,101.07,5356160
2016-05-10 00:00:00+05:30,101.02,101.65,100.21,101.0,5211514
2016-05-11 00:00:00+05:30,100.2,101.15,99.96,100.84,3859456
2016-05-12 00:00:00+05:30,100.88,101.86,100.45,101.68,5328180
2016-05-13 00:00:00+05:30,101.76,101.76,100.69,101.19,4528516
2016-05-16 00:00:00+05:30,101.38,101.91,100.54,101.4,6225664
2016-05-17 00:00:00+05:30,101.63,101.7,100.89,101.28,6809210
2016-05-18 00:00:00+05:30,101.05,101.41,100.32,101.17,7621130
2016-05-19 00:00:00+05:30,101.25,101.99,100.74,101.81,6685264
2016-05-20 00:00:00+05:30,101.89,102.74,101.72,101.89,4706512
2016-05-23 00:00:00+05:30,102.0,102.09,100.93,101.22,4875690
2016-05-24 00:00:00+05:30,101.22,101.33,100.42,100.81,5286208
2016-05-25 00:00:00+05:30,101.25,102.56,101.07,102.4,6641076
2016-05-26 00:00:00+05:30,102.4,102.9,101.82,102.18,6586564
2016-05-27 00:00:00+05:30,101.84,103.32,101.82,102.27,6460682
2016-05-30 00:00:00+05:30,102.6,103.6,102.09,103.16,5706644
2016-05-31 00:00:00+05:30,103.32,103.5,101.88,102.27,11040474
2016-06-01 00:00:00+05:30,102.3,104.22,102.3,103.97,5452992
2016-06-02 00:00:00+05:30,104.25,104.81,100.21,101.33,13762756
2016-06-03 00:00:00+05:30,101.53,101.91,101.07,101.4,7088564
2016-06-06 00:00:00+05:30,101.44,101.61,100.02,100.33,10304208
2016-06-07 00:00:00+05:30,101.25,101.47,100.73,101.22,10313860
2016-06-08 00:00:00+05:30,101.44,102.2,101.25,102.12,8129184
2016-06-09 00:00:00+05:30,102.58,102.58,101.67,102.15,9430090
2016-06-10 00:00:00+05:30,102.1,102.59,101.82,102.26,6359184
2016-06-13 00:00:00+05:30,101.37,102.13,101.04,101.48,3480378
2016-06-14 00:00:00+05:30,101.48,102.0,101.25,101.83,5602448
2016-06-15 00:00:00+05:30,102.34,102.71,101.68,102.57,2263232
2016-06-16 00:00:00+05:30,102.32,103.32,101.54,103.11,3681988
2016-06-17 00:00:00+05:30,103.37,103.88,102.94,103.51,8613808
2016-06-20 00:00:00+05:30,103.13,104.79,102.21,104.45,7409232
2016-06-21 00:00:00+05:30,104.57,105.54,103.77,105.19,5277034
2016-06-22 00:00:00+05:30,105.39,105.75,104.91,105.59,7391588
2016-06-23 00:00:00+05:30,105.57,105.91,104.88,105.7,3580004
2016-06-24 00:00:00+05:30,103.74,104.58,102.62,104.09,7210064
2016-06-27 00:00:00+05:30,104.06,104.06,102.6,102.75,5685012
2016-06-28 00:00:00+05:30,102.18,102.52,101.49,101.7,5295834
2016-06-29 00:00:00+05:30,102.08,104.44,101.63,103.98,4993856
2016-06-30 00:00:00+05:30,104.57,105.41,104.07,104.62,7785232
2016-07-01 00:00:00+05:30,104.96,105.94,104.45,104.8,2872944
2016-07-04 00:00:00+05:30,105.38,105.94,105.0,105.32,5305018
2016-07-05 00:00:00+05:30,105.31,106.69,104.26,105.93,4831472
2016-07-07 00:00:00+05:30,106.32,106.49,104.54,104.93,7614020
2016-07-08 00:00:00+05:30,104.93,105.65,104.07,105.31,4648378
2016-07-11 00:00:00+05:30,105.94,107.07,105.5,106.66,5509104
2016-07-12 00:00:00+05:30,106.22,107.23,105.94,107.03,3498900
