timestamp,HDFCBANK_annual_vol,NIFTY_INDEX_annual_vol,MARUTI_annual_vol,BAJFINANCE_annual_vol,ICICIBANK_annual_vol,WIPRO_annual_vol,INFY_annual_vol,SBIN_annual_vol,TCS_annual_vol,ASIANPAINT_annual_vol,RELIANCE_annual_vol
2015-01-19 00:00:00+05:30,0.21578695857810634,0.1614846986230633,0.2095543024589574,0.3683811383250546,0.3899005174443086,0.25870010565161405,0.26864356060992417,0.34424072652829363,0.24912031406806584,0.33438723377346413,0.32780464544067234
2015-01-20 00:00:00+05:30,0.20840156933951018,0.15326287354104867,0.2022721935302906,0.3663870570255037,0.3784491835196,0.2940861369965786,0.2671101816190436,0.3363919570750349,0.24732999011626453,0.3359868213940346,0.31867417509244345
2015-01-21 00:00:00+05:30,0.20829312275919368,0.14728605049541,0.20337074546074513,0.34865461502988365,0.3675006846424698,0.2880362391337793,0.261843570882865,0.33041838097506554,0.24200668947405737,0.32824574605334916,0.32048289179139344
2015-01-22 00:00:00+05:30,0.20149312402691624,0.14016038618245946,0.1989765897254951,0.37080245640792686,0.3518475622254824,0.2774634038522245,0.2617950193152444,0.33259195806436603,0.23670079546350467,0.3229546185842959,0.3070136445673117
2015-01-23 00:00:00+05:30,0.19388194950712925,0.13356755508961365,0.2075869563887835,0.35593293267376336,0.3375679694160583,0.2722268716900348,0.25774121119100646,0.32190181965415554,0.22851667964488126,0.31947507504514894,0.32458095180615104
2015-01-27 00:00:00+05:30,0.19710887438964914,0.12808855280765913,0.20040712724864534,0.3428726009911029,0.3236691401843455,0.2693180350850843,0.2523867701449101,0.3110981257300684,0.2242084286386124,0.31466488073698157,0.31044734203997953
2015-01-28 00:00:00+05:30,0.20505631011102238,0.12303030991971121,0.20303955534635876,0.3762591122814127,0.3203739933435116,0.2631302828011158,0.2831318163544085,0.3005497713792876,0.21726476241981788,0.31698963896266785,0.2965803849423102
2015-01-29 00:00:00+05:30,0.21513622384662412,0.11763948838473284,0.1996899985097636,0.379925448461802,0.30707147741934665,0.262951401692384,0.2738795804160748,0.2954996762795964,0.22019252224836758,0.3151188124458637,0.2954853017190549
2015-01-30 00:00:00+05:30,0.22462898308861978,0.11283520677144764,0.20765133056054236,0.4407144893209315,0.3088275156310371,0.2596670091105639,0.263939834155468,0.3151908376277761,0.21403122749269962,0.33455636523553534,0.2977860402716638
2015-02-02 00:00:00+05:30,0.23544809375754916,0.14275343525437462,0.2171979124545629,0.4490716421406562,0.3826198818982694,0.2527844017089698,0.25680269813092593,0.3893417391043099,0.22952731735480028,0.3482053972960998,0.30288648027224485
2015-02-03 00:00:00+05:30,0.2273897356325046,0.139017461408947,0.21100432732590876,0.44115252516421555,0.40366482851463775,0.26779521100388926,0.25090091685029053,0.3741999806033167,0.23023353750565737,0.39165917883719714,0.29837236109487997
2015-02-04 00:00:00+05:30,0.23811256696216435,0.14191119393251583,0.22950252302513158,0.4191498684130805,0.40812805992466006,0.2620877773397684,0.2506897527667105,0.38848800560172264,0.23407946442749883,0.38112738045001765,0.30582273252534836
2015-02-05 00:00:00+05:30,0.2296252789594411,0.14284775683470757,0.24195459712781625,0.42403159586911393,0.39808953238133077,0.25457960132720264,0.24664745306022107,0.4027150694430419,0.24125338387929046,0.3801998492833756,0.3029891338226034
2015-02-06 00:00:00+05:30,0.22411296875998474,0.13923404123167096,0.24687758937764076,0.40506978430208934,0.4210072721143134,0.26957644962273686,0.24871906056672305,0.39086738341173427,0.2427127957251096,0.37040446997043197,0.295552268987757
2015-02-09 00:00:00+05:30,0.24174779881537498,0.1443997703019829,0.24508398424114783,0.4206950276413175,0.4302983195484585,0.26317428156908157,0.2475730710124937,0.37131835112481293,0.23994873510568102,0.37267069345038517,0.30050352262887825
2015-02-10 00:00:00+05:30,0.24731442883419077,0.16952926023932197,0.27688953284476414,0.41448481779757435,0.4545057388191135,0.2566607916347221,0.2428663644526383,0.4080845071107797,0.2534258960844475,0.3627868519850958,0.3044479889286504
2015-02-11 00:00:00+05:30,0.24374639430864317,0.16067288818965142,0.27216435017666185,0.39570344297034027,0.44402746836252327,0.2545781394937605,0.24056407897841367,0.4062303921419066,0.2698356883597941,0.35916216458181294,0.310593522302064
2015-02-12 00:00:00+05:30,0.23512472529528958,0.15287609568712238,0.2679066410249087,0.391800108144768,0.42698901226386615,0.2508834291183842,0.23407096980765368,0.38976601773243075,0.2642477863511023,0.3555100221639623,0.3092938927510283
2015-02-13 00:00:00+05:30,0.23372087637428088,0.14603060321014555,0.2687574240098149,0.3736971026204879,0.41158082959190434,0.25052236669147865,0.23173388979602863,0.3761560111271408,0.254513217584257,0.3620948095272792,0.30013377133798236
2015-02-16 00:00:00+05:30,0.23574605260967188,0.13986363054893955,0.26490531511265175,0.36336843563361976,0.3971796903418492,0.2574286847385832,0.23193870026576133,0.4223724010483327,0.26634697443584326,0.3512671804905556,0.29146249771421495
2015-02-18 00:00:00+05:30,0.22649743215032753,0.133165038975135,0.27237074193818517,0.36318948087609576,0.40506194799457823,0.246397519810797,0.23321766693220625,0.3990473034352737,0.26816018953169085,0.34289734753061313,0.29808461720625096
2015-02-19 00:00:00+05:30,0.22039467297748427,0.12750601056210453,0.2632444252276828,0.3468753298049021,0.39071250806250174,0.24480192017153007,0.22933606056222583,0.38107222070549973,0.2709184937174633,0.34593453094573223,0.28584907727664405
2015-02-20 00:00:00+05:30,0.21351569223153014,0.12180098626947582,0.25518096291025544,0.33500327279111775,0.39020604318882907,0.25098354344095836,0.22765058614365136,0.3757849535199445,0.2717816532693767,0.3403924853083087,0.27244351161422903
2015-02-23 00:00:00+05:30,0.2126878000528097,0.13069144158853027,0.26477122436460465,0.36725879466423245,0.40740227957877256,0.2569195429518431,0.24039842451615065,0.35518443420591234,0.26295833037039185,0.3384390713130467,0.30194542475568675
2015-02-24 00:00:00+05:30,0.21064794595744568,0.14285331885484123,0.2537757859209179,0.36133647375175154,0.3978038920450423,0.24595571882261935,0.24118942667952584,0.3641980234500738,0.25798083060717486,0.3451678684867481,0.31916982432507934
2015-02-25 00:00:00+05:30,0.20240202870250726,0.13569628560948482,0.2479584330461086,0.36180109071781674,0.39340167688797334,0.23897246089971177,0.234785815449376,0.34569787541971664,0.25005519848469127,0.3451084226358305,0.31831616293799514
2015-02-26 00:00:00+05:30,0.21212594551186495,0.12906970569714954,0.24096640013435563,0.3604136281735966,0.39221152271898824,0.24248975960864755,0.23593991343406948,0.33054968714756783,0.25147913469865046,0.34034885806299153,0.3036316967493665
2015-02-27 00:00:00+05:30,0.2204953789575952,0.14265269530362099,0.26812129998588313,0.34468935039585424,0.3801874960106296,0.2425125111170179,0.2567664520779193,0.34435143015448166,0.24736019571163884,0.35395025785375156,0.29117783048600687
2015-02-28 00:00:00+05:30,0.21916479516292567,0.13772476061088676,0.27021943033532814,0.32930819373820197,0.37662004321833364,0.23852281196195588,0.24932956836476858,0.3546793835671253,0.2396142416492713,0.3492989728896754,0.28779768304799336
2015-03-02 00:00:00+05:30,0.21847010397021,0.1316736632941704,0.25989195504026086,0.3570107120851276,0.3698544121710072,0.23421197296175245,0.24676042178606852,0.3391806538006359,0.23413404896737908,0.34296535968857184,0.28134917464149717
2015-03-03 00:00:00+05:30,0.21479439295098837,0.12605233901483343,0.2598142430701316,0.34620056709929226,0.3560469558288473,0.23072938651424757,0.24126371816510545,0.32117091767821937,0.2279238379303133,0.33482540779607706,0.2700221024989908
2015-03-04 00:00:00+05:30,0.2061993317158181,0.12063901557191956,0.2496626306887755,0.346183857478711,0.3421600095946215,0.23083904083744033,0.23464035866869873,0.305154021741926,0.2481905760267429,0.32959754578166617,0.2865640848562035
2015-03-05 00:00:00+05:30,0.21879528373840362,0.1321967410102723,0.2514839670064901,0.33730275695179374,0.3278922392369807,0.24443029394784638,0.23841088429003843,0.3341455448416241,0.24863972610985216,0.32076015760288085,0.2914519754451274
2015-03-09 00:00:00+05:30,0.2193301219003102,0.1259770572357653,0.24061710898351665,0.32502656769474214,0.32058275585905344,0.24406373691933606,0.24381883948566485,0.31671717996650145,0.2555981627105252,0.3137978618172555,0.28213022259793163
2015-03-10 00:00:00+05:30,0.24084296181164444,0.16445019742415057,0.23362826855153557,0.3610822413329044,0.37742665201607434,0.24714516167375872,0.26393876671335637,0.31608077852967886,0.26241406673386214,0.3272796429525041,0.2909735940969963
2015-03-11 00:00:00+05:30,0.23835103845254557,0.16607857007881724,0.23423038088056375,0.35707965828032745,0.3614421103572777,0.2466763458500588,0.2560800669473758,0.31514985905376613,0.25379191312858734,0.3220836783347327,0.2926218939706304
2015-03-12 00:00:00+05:30,0.23002644575981035,0.1605869633240716,0.2253920658895137,0.3605408686978405,0.3500000058285078,0.23606445735365006,0.255211170325227,0.31133179646593123,0.2564311674767128,0.3122027222458863,0.283729838391342
2015-03-13 00:00:00+05:30,0.22300816179389843,0.15298632740925974,0.21951662835164806,0.34361204535205236,0.3397771748577495,0.22631077579495684,0.25350677567672003,0.2991875935908522,0.24980960432872143,0.30354303654288584,0.27616321178731457
2015-03-16 00:00:00+05:30,0.22788054729674473,0.1751198013977626,0.2252592350918038,0.3410702514771395,0.36189940475127247,0.24694978729894998,0.2452772064578403,0.31625776349282675,0.2530256946347142,0.29413789581641236,0.28365216995433934
2015-03-17 00:00:00+05:30,0.2226056803605718,0.16941375368920916,0.21771431379147704,0.3682919426043218,0.3471237449453422,0.2449338129929257,0.2461575962768532,0.3015651379189266,0.2504539208126395,0.295881416387945,0.2824162596553343
2015-03-18 00:00:00+05:30,0.21641021352514192,0.16129219554418928,0.21052660088143668,0.35417819172198833,0.33509426287542854,0.23943500651186125,0.25060216444152944,0.28949117501822724,0.24663257769350494,0.2874335293828329,0.2806231610003366
2015-03-19 00:00:00+05:30,0.21001641907135327,0.161629163943195,0.2023800385855637,0.33876408800476004,0.3208304301652063,0.2515459897230758,0.24776733443764287,0.2861150233435805,0.24595188000293183,0.2976446421059607,0.27638013231288744
2015-03-20 00:00:00+05:30,0.21484276364326194,0.165039340093911,0.19883548322991915,0.3288561875834581,0.3280542824317891,0.24475881517663664,0.2397301477291167,0.30196424467347727,0.2465871145481417,0.29782007117437015,0.28195982255066643
2015-03-23 00:00:00+05:30,0.20768267791675388,0.1710478723418032,0.20459264643317404,0.3208339627696704,0.3703348300161297,0.2577995422432732,0.23723631649949922,0.3042271621552585,0.24120146322834907,0.31615447918463385,0.27223923219529206
2015-03-24 00:00:00+05:30,0.20899906798951204,0.16688080869206234,0.20934879316675878,0.3186250483959093,0.3769448297935099,0.2597278932515499,0.2413880280516506,0.3073565530278949,0.2339597311025153,0.3068081594137332,0.27789337429295136
2015-03-25 00:00:00+05:30,0.21223852577097366,0.16048018709157175,0.20427073744918145,0.3154207742707128,0.3692254735212402,0.25684651294008737,0.24440527854276456,0.31439909911419806,0.234528890403587,0.2978948304208589,0.2693800151713525
2015-03-26 00:00:00+05:30,0.2082647428395527,0.15551680100535772,0.19961963476899744,0.3104509154804539,0.3577755355118172,0.25634159520394123,0.237898111693442,0.32671910148844885,0.2322982787202994,0.2941104186495267,0.2619516990430147
2015-03-27 00:00:00+05:30,0.23366550023285632,0.19441756658194304,0.21549916013100479,0.29728953655451357,0.386437687902636,0.3006250230759426,0.2668047013771781,0.3605221655329283,0.2455323577389691,0.3024826749408696,0.2738807473776475
2015-03-30 00:00:00+05:30,0.2276349719328729,0.18413583495222224,0.2129531186906532,0.28438331221345825,0.3757214520038451,0.3232681102054487,0.2683270885083254,0.3618084529093366,0.2368763369219073,0.31028659305925455,0.28850125832827606
2015-03-31 00:00:00+05:30,0.22947049531050132,0.17571534135024514,0.2107814844666177,0.2774064451868669,0.36306990124528626,0.3214470343390953,0.26357528927810564,0.3541563196996154,0.24175562865779454,0.31461855536629346,0.2768313820538044
2015-04-01 00:00:00+05:30,0.2369583229913877,0.16715842874810086,0.20679506685467733,0.282007265944609,0.36223172327311237,0.31155666016730155,0.25917971721148036,0.3395349633488245,0.2366065828721039,0.30634828240101686,0.27626829047723356
2015-04-06 00:00:00+05:30,0.23213460483663328,0.1593218055008656,0.22132954683823775,0.2739255473605093,0.35368081027353765,0.30100327294221957,0.2718131856295397,0.33988746207243936,0.23218225334499895,0.3014358078686921,0.2712872153041845
2015-04-07 00:00:00+05:30,0.22441252410876053,0.15180468007855466,0.2190739662197105,0.27693018179152556,0.34695016660616357,0.3084121090919391,0.26265870255140283,0.3243657601300488,0.22515293710592707,0.293242237634047,0.2763092768729278
2015-04-08 00:00:00+05:30,0.215324376884246,0.14486568201783545,0.22269622649406803,0.2792134441061681,0.34999863443627344,0.30425627944277883,0.2627472458925818,0.32126400860693566,0.22742861592840333,0.2889642441124129,0.26981098380372887
2015-04-09 00:00:00+05:30,0.20771399710629568,0.13822477108836959,0.21705569025613766,0.28812278982736583,0.34562803475607307,0.2902440166925175,0.2615387851032555,0.3090510976543022,0.23449272024025059,0.28523632363295964,0.28449236308140835
2015-04-10 00:00:00+05:30,0.2095333666906799,0.13224206817685893,0.21195938433388256,0.27721103161514216,0.3358793547219797,0.2767872481604368,0.25509480074454793,0.31293678448605644,0.23200441365926774,0.2792397700854098,0.2937907860975538
2015-04-13 00:00:00+05:30,0.21694149274135544,0.1265040451091135,0.20423186503228744,0.2671327117064312,0.33210206346091903,0.2639674199950234,0.24997365717382775,0.30995278168163626,0.22755231616066324,0.2734804992124887,0.2863255750053015
2015-04-15 00:00:00+05:30,0.21292577591888265,0.12126930169333822,0.1970703378876513,0.28223946499768626,0.3243038197951278,0.2602865842527698,0.2425163503434597,0.2947143178770303,0.22003598115271963,0.26635014083254405,0.2859964627884719
2015-04-16 00:00:00+05:30,0.21289393036365534,0.1355156562112122,0.19121429100868462,0.2706800496875486,0.31936490208929963,0.28261421478580223,0.24688876133347026,0.2893936359926915,0.22201633096663959,0.2832361574291445,0.2730689864545823
2015-04-17 00:00:00+05:30,0.20697991836097437,0.13933759990103767,0.185225450185055,0.27682900012467604,0.3176250485986986,0.2780790517134787,0.24820050238237926,0.28070564241739904,0.22993551962458528,0.2930169301804795,0.26353688792515745
2015-04-20 00:00:00+05:30,0.21246049335133224,0.15629218993283445,0.19174458682057552,0.2860279008899144,0.3155885325483516,0.29495665089100237,0.24773477731696653,0.27015208353196857,0.2611375884664266,0.2900960763608095,0.2541425187828602
2015-04-21 00:00:00+05:30,0.21995174241998547,0.18635220981730186,0.20135336257239617,0.27684897647237305,0.30312149442569153,0.30350083129253136,0.26303904045590254,0.27813604003916687,0.2677403929674499,0.2899884265253093,0.30305229013147644
2015-04-22 00:00:00+05:30,0.2138631697753323,0.19227019674640938,0.2492757614546505,0.3390786080051154,0.29169475502867015,0.2918252447877239,0.2557793958203326,0.26794820959724464,0.2580430669648475,0.2951614436495209,0.30166619373305104
2015-04-23 00:00:00+05:30,0.21016411767913157,0.18167052024865735,0.25055627720591733,0.3597465720115675,0.28149252270305597,0.3517327336367409,0.2498562867765117,0.2830989504146885,0.2530909828541629,0.2987087677677401,0.2893032994495975
2015-04-24 00:00:00+05:30,0.20165816145717966,0.17918070588653184,0.24362336461262948,0.34552774821676496,0.27501174326977473,0.3546325947482648,0.24962099502421126,0.30239947537772416,0.24681131532044576,0.2898231598105897,0.27992069425690314
2015-04-27 00:00:00+05:30,0.20234587763443082,0.19126813611885737,0.23916537466467833,0.3841233655271892,0.2812462470588645,0.35927033416561294,0.31075378058797337,0.2981138040103863,0.24749346187730023,0.29847586110067614,0.2679856198376841
2015-04-28 00:00:00+05:30,0.1958747477574006,0.20204733018498577,0.24298417564175856,0.4256999735884244,0.299664597388017,0.35594297137055575,0.30367511139982334,0.3309386043938426,0.2401685909556566,0.3212783942382307,0.2613035854611757
2015-04-29 00:00:00+05:30,0.18964871904144884,0.19090290808009147,0.2551653984683861,0.4050552413808815,0.31263758053806884,0.3397169988190289,0.304072083337573,0.32901736181703123,0.2334734344113038,0.32131437255056994,0.26430204054805073
2015-04-30 00:00:00+05:30,0.1964361465738481,0.19100805403086252,0.2671150522851781,0.3928893204751494,0.3023705944839785,0.335832826986713,0.2920315134650101,0.31489246069438087,0.22808377999474816,0.3241908271006024,0.27488649354583844
2015-05-04 00:00:00+05:30,0.19430961875709557,0.19404743753962994,0.27174942961021564,0.38086596830218394,0.29048595444987674,0.3244254285500946,0.2909565817996954,0.3101836089058465,0.22868581343148492,0.31768425385004434,0.2715778171007189
2015-05-05 00:00:00+05:30,0.19281114936472715,0.18480263514377188,0.2631567272932588,0.3842909909664087,0.2867238543118786,0.3109638283045978,0.2906744160802323,0.3157125978670393,0.22553740595458313,0.31580200015869436,0.2814413945929076
2015-05-06 00:00:00+05:30,0.20184802461781123,0.17674682023081623,0.25552543366669933,0.3788209854553028,0.2785563747676334,0.3004126682203166,0.2955984673546312,0.3269358485134073,0.2276682524221717,0.30666625342547393,0.26888747550320324
2015-05-07 00:00:00+05:30,0.21552978893473795,0.22526759883634181,0.3151479692331417,0.3632561392896025,0.35153003397073923,0.312737029387191,0.3060436898138943,0.3468018021691677,0.23953152967455196,0.32126201744935534,0.27368531078994807
2015-05-08 00:00:00+05:30,0.23173128307608606,0.2210233221404904,0.33943805798519183,0.3873037522738074,0.3738188982793876,0.3054265214726276,0.2982262707793758,0.3530156444814931,0.254088754499068,0.31331563446335725,0.2749052087206147
2015-05-11 00:00:00+05:30,0.23895721979002818,0.20915236236575177,0.33088219186859524,0.391771934502634,0.36975126318298535,0.29321057568769676,0.28923788015705176,0.3360609116640388,0.25083256601582204,0.31098982954412313,0.27654872846145473
2015-05-12 00:00:00+05:30,0.23305789959378223,0.1983132492447024,0.31947917055672675,0.3727288802535288,0.3596512349400605,0.2798398000281312,0.2856513707734561,0.36239274314648867,0.24904502523774644,0.3071116587113049,0.26807387892898127
2015-05-13 00:00:00+05:30,0.24648254447864443,0.2356369367630922,0.33568518365829264,0.35757060160449256,0.4212718741553887,0.2830513038873399,0.2997586055328459,0.39033012284251983,0.2513560280793666,0.313208724585373,0.2956156421207085
2015-05-14 00:00:00+05:30,0.24562740521866333,0.22201519015144294,0.32212807633763346,0.3471397728776361,0.41149183006813017,0.2822699303025074,0.2897027827260363,0.3881796395075473,0.24470190090261382,0.3052613422950637,0.29382187582239894
2015-05-15 00:00:00+05:30,0.2354102686489498,0.21156837444575105,0.3115187390429789,0.3382772297026182,0.4056093483011866,0.28103949025074376,0.29044191962788013,0.38491837633150916,0.24149447894204334,0.3124817925581366,0.28990544938847485
2015-05-18 00:00:00+05:30,0.22714897077432658,0.19907071656314054,0.2993670257449256,0.33573554717017434,0.3997363341851682,0.27013818936181894,0.2849270371913958,0.38100887996722044,0.23583544746683874,0.30968095240502974,0.28259088011285727
2015-05-19 00:00:00+05:30,0.22795883323347188,0.18877390635309885,0.2882542846184931,0.32951663008310716,0.38556941942906114,0.26619405605438234,0.28070198391011225,0.3651981467783884,0.22981526380388115,0.3274640165208506,0.2825489554381098
2015-05-20 00:00:00+05:30,0.22166241294243993,0.18055058269356036,0.27575061298820613,0.31654516283910367,0.37261078725040386,0.2665174468408715,0.27627715197537495,0.3516341031611516,0.22463256743917984,0.3207225677076575,0.2719946528161491
2015-05-21 00:00:00+05:30,0.22087283968493582,0.17104609161610967,0.26360138484776885,0.3038939596386967,0.3593824124449635,0.2713435075327291,0.27118098845147326,0.3432106868307772,0.22893916566924896,0.3147520017057094,0.26909346573903026
2015-05-22 00:00:00+05:30,0.2118966300774395,0.1630897777815525,0.25765259997470474,0.3004329134487664,0.36850200347138246,0.25862618353279904,0.26148548787167536,0.33653432486903034,0.22169302406583158,0.3075915633238412,0.27381442137207385
2015-05-25 00:00:00+05:30,0.2042159655518143,0.154757073232651,0.24662553215981303,0.31361489075139826,0.3522686998387391,0.25468645349720453,0.2538156678082561,0.35949274665575304,0.23100098629277224,0.3001959536623687,0.26611929618877356
2015-05-26 00:00:00+05:30,0.19735143462214624,0.16796572331956727,0.24018252832399714,0.30210739877157594,0.34376303235920114,0.24666811703035313,0.2608529308322369,0.365037982695138,0.22872248024633843,0.30677077999985036,0.2673251746550483
2015-05-27 00:00:00+05:30,0.1912223119063982,0.16660226551636664,0.23394202961513372,0.2970655596308414,0.3405604500723615,0.24601397837871394,0.25704587975821314,0.3476055965900397,0.22271529532584483,0.2978610766239529,0.26927605564231716
2015-05-28 00:00:00+05:30,0.18892167725311368,0.15956777983850698,0.22617531107030836,0.3114262966631787,0.32914101578055993,0.24765965912729562,0.2690969208947739,0.33836321882059206,0.21670529910598774,0.2937786200348837,0.25715572673531084
2015-05-29 00:00:00+05:30,0.1921224356293698,0.15551067352297865,0.2223418460285022,0.2984665649591275,0.31625475939096925,0.23966569184211445,0.2697570499410134,0.3368136111371598,0.21160510124946696,0.2886144630449227,0.2594469269920975
2015-06-01 00:00:00+05:30,0.1951644681357086,0.14895444865334692,0.2227040311214882,0.37096609623835086,0.305386891892146,0.23990151534899437,0.26130420283580635,0.3196260445207318,0.20484582223793854,0.28933069159054514,0.2483904205057423
2015-06-02 00:00:00+05:30,0.20457884410030516,0.142382415664841,0.22541916731687556,0.3762778263832513,0.29619495172390503,0.23195787741772986,0.2572687069241644,0.3027773854424927,0.2002080834811177,0.28167135973301055,0.2568084989444841
2015-06-03 00:00:00+05:30,0.23026808961212705,0.1861515550455338,0.23702795025833318,0.39481047325075475,0.34542068870686504,0.2543374110897277,0.2690759023308213,0.35603426935903787,0.20018675667544655,0.30953601409659487,0.25074965553731976
2015-06-04 00:00:00+05:30,0.22492885431097814,0.2000530188737939,0.24928284728710376,0.3800844117507193,0.3756900919089011,0.24981357003417876,0.2618806402370906,0.3876492849356591,0.1967573694935195,0.30143165076604184,0.24329619705547623
2015-06-05 00:00:00+05:30,0.22024731816407064,0.19010024597144023,0.24073503091484133,0.3645315068222498,0.3883210971019836,0.24936381252185819,0.25412715366040056,0.36563391325898004,0.1926976571610774,0.29585528087990565,0.24465938946131546
2015-06-08 00:00:00+05:30,0.2153783851128125,0.183600060618603,0.23572791604401952,0.36024125712339755,0.4028169647376164,0.24270066639708746,0.2543435392930579,0.3453168414843373,0.1972936983366207,0.2878591890331127,0.24115734991221277
2015-06-09 00:00:00+05:30,0.21683266462338902,0.19049564752191211,0.2407035583954901,0.34529655622299965,0.38963690081458907,0.2339869700491167,0.25212269427666234,0.34298058607064924,0.1916047243242763,0.29206330660078056,0.26272048904007345
2015-06-10 00:00:00+05:30,0.2103036206510137,0.1853284315793548,0.24347824576253554,0.34338680896646157,0.37645724044241274,0.24906832966780046,0.24819525796996947,0.332005128931954,0.19148467529897237,0.29811453319062314,0.2538424901362564
2015-06-11 00:00:00+05:30,0.20869454909694507,0.17613719314524584,0.23911106826413683,0.3385793880867253,0.3654762885076952,0.26877848048854613,0.2473168761515029,0.3228677989634454,0.19621426542265374,0.2905398375149772,0.25923167633399075
2015-06-12 00:00:00+05:30,0.2192369951356455,0.20664122314862318,0.24613480353951162,0.3372877378703911,0.37016395248876305,0.29234201523823394,0.2545994859263396,0.3444907563705323,0.20049404223357384,0.32084158410937214,0.2891619995898446
2015-06-15 00:00:00+05:30,0.21465795470769672,0.19428439445458176,0.23970905472117676,0.3224932763284961,0.36168611440868953,0.2967174312658709,0.2581862002630198,0.32632320991608144,0.21777502454462025,0.3142445228502417,0.28479675716167546
2015-06-16 00:00:00+05:30,0.21100643347471554,0.18322335002897436,0.23306491617475045,0.31208113803927434,0.34909867778714776,0.28704246554378676,0.25047420742794857,0.33078668393910127,0.21104574855779673,0.3134701457648141,0.2800212684544316
2015-06-17 00:00:00+05:30,0.20386788404908682,0.17315437738856612,0.22578794659946938,0.3043377935105944,0.3367413061648575,0.2744907114766259,0.2458715100788034,0.3263954893625411,0.20604199465156076,0.30687973429396737,0.2682685494123252
2015-06-18 00:00:00+05:30,0.2004624519310534,0.16410541796552164,0.21858798655016695,0.3001184068898097,0.3256098346615616,0.27084310975628606,0.24209063211192955,0.3099726672808704,0.19989429915728768,0.30018044415426126,0.2762387484322507
2015-06-19 00:00:00+05:30,0.19997195856519903,0.15640382184474652,0.21589247250327065,0.3027561358962224,0.31361394199244286,0.2726048303973091,0.23694138614477042,0.3025797376784579,0.1980046813669321,0.3004142420638681,0.29891337618798514
2015-06-22 00:00:00+05:30,0.19733669835236337,0.14882439333766642,0.2162127768230725,0.3218505428632774,0.3014262924660213,0.2675996467356994,0.23684109958653837,0.29266128904219363,0.19707727278499568,0.2966391028615321,0.2963039665277136
2015-06-23 00:00:00+05:30,0.19772616546258168,0.14303482809963697,0.21237866566438476,0.33435725047013753,0.29929129775108393,0.25805237210747306,0.24177175854131613,0.29537765433866575,0.20229992360946203,0.2912520780476503,0.28871726319335095
2015-06-24 00:00:00+05:30,0.19208749081374732,0.13618509575398322,0.20793144289130164,0.3402670882922825,0.2940212461059777,0.25221666341160537,0.2590154533035297,0.2848952119290708,0.20188293232774768,0.28660900034158626,0.2769642037238592
2015-06-25 00:00:00+05:30,0.19214292797644736,0.13514814591766675,0.20290918993406834,0.3453860959308522,0.2857737061866929,0.2527505915935247,0.2559626816874846,0.3013651294971589,0.1972239437186252,0.28141424596621734,0.26963197225079166
