timestamp,P_Bear,P_Sideways,P_Bull
2020-03-31 00:00:00+05:30,0.9999994384480018,5.165205046313463e-09,5.56386794679996e-07
2020-04-30 00:00:00+05:30,1.673326671353027e-06,5.598363387195325e-07,0.9999977668369904
2020-05-31 00:00:00+05:30,0.0003074575636190328,0.9996889698282121,3.5726081804165944e-06
2020-06-30 00:00:00+05:30,0.014758229761194952,0.9831113894248883,0.0021303808139281942
2020-07-31 00:00:00+05:30,0.002584666489328476,0.980876788136653,0.016538545374017877
2020-08-31 00:00:00+05:30,0.0006409977447276239,0.9964577829287184,0.002901219326555633
2020-09-30 00:00:00+05:30,0.002237046364811368,0.9969692097659898,0.0007937438691869538
2020-10-31 00:00:00+05:30,0.0625895421729757,0.9348430645524727,0.002567393274561263
2020-11-30 00:00:00+05:30,0.0666445712336924,0.856324361567972,0.07703106719832369
2020-12-31 00:00:00+05:30,0.001174577159292553,0.9303810157062524,0.068444407134442
2021-01-31 00:00:00+05:30,0.010232367615004038,0.9884511033015025,0.0013165290834958523
2021-02-28 00:00:00+05:30,0.0014047958748373511,0.9871901166561512,0.011405087469006397
2021-03-31 00:00:00+05:30,0.0007948667708088555,0.9975841037703504,0.0016210294588477167
2021-04-30 00:00:00+05:30,0.006504033695803823,0.9925266190763125,0.0009693472278866478
2021-05-31 00:00:00+05:30,0.0013263702274181298,0.991020443197037,0.007653186575537245
2021-06-30 00:00:00+05:30,0.0008753089224255162,0.9975917078108908,0.0015329832666945975
2021-07-31 00:00:00+05:30,0.016559904430423808,0.9823780181007574,0.001062077468809792
2021-08-31 00:00:00+05:30,0.0037358310911123492,0.9764428112889658,0.01982135761991315
2021-09-30 00:00:00+05:30,0.0008007064257819318,0.9951479445755251,0.004051348998705628
2021-10-31 00:00:00+05:30,0.0007981303436005643,0.998209642822194,0.0009922268341926253
2021-11-30 00:00:00+05:30,0.004150585230445531,0.9948930174400491,0.0009563973295037724
2021-12-31 00:00:00+05:30,0.000780094974903547,0.9947958433212434,0.004424061703840146
2022-01-31 00:00:00+05:30,0.0008232535655610008,0.9982151055553773,0.0009616408790590934
2022-02-28 00:00:00+05:30,0.005198812923974194,0.9938239683606306,0.0009772187154085924
2022-03-31 00:00:00+05:30,0.0006922527298179599,0.993660038239129,0.005647709031049641
2022-04-30 00:00:00+05:30,0.0011890231600667825,0.9979634784162104,0.0008474984237217935
2022-05-31 00:00:00+05:30,0.0017573426071753459,0.9969099831298676,0.0013326742629566006
2022-06-30 00:00:00+05:30,0.0707821914396326,0.9273093906925736,0.0019084178677963263
2022-07-31 00:00:00+05:30,0.004270337140337404,0.921793919671884,0.07393574318779196
2022-08-31 00:00:00+05:30,0.0006249197172373359,0.9947492505522354,0.004625829730533301
2022-09-30 00:00:00+05:30,0.010281619372411416,0.9889383610760257,0.000780019551576009
2022-10-31 00:00:00+05:30,0.0024298385674975057,0.9865684836748119,0.011001677757689298
2022-11-30 00:00:00+05:30,0.000694815153485115,0.9964084140053919,0.0028967708411100834
2022-12-31 00:00:00+05:30,0.0020049690894133115,0.9971446514641553,0.0008503794464440499
2023-01-31 00:00:00+05:30,0.0014421960941913997,0.9963985770661269,0.002159226839671634
2023-02-28 00:00:00+05:30,0.0015780244484672591,0.9968240996605485,0.0015978758909913255
2023-03-31 00:00:00+05:30,0.002312211134653909,0.9959173500366483,0.0017704388286859246
2023-04-30 00:00:00+05:30,0.001352987213260624,0.9958756896330682,0.002771323153677239
2023-05-31 00:00:00+05:30,0.001646458655566399,0.9966983959347213,0.0016551454097040032
2023-06-30 00:00:00+05:30,0.0014178562644686348,0.9965486070257074,0.002033536709813628
2023-07-31 00:00:00+05:30,0.0006590573980431795,0.9975954927019999,0.0017454498999681883
2023-08-31 00:00:00+05:30,0.0022657448495245905,0.9969204859669996,0.0008137691834816679
2023-09-30 00:00:00+05:30,0.000659248024911794,0.996821827999692,0.0025189239753917315
2023-10-31 00:00:00+05:30,0.007908444696759252,0.9912812436793805,0.0008103116238470399
2023-11-30 00:00:00+05:30,0.011797629963307644,0.97953861862075,0.00866375141593162
2023-12-31 00:00:00+05:30,0.0016771305338506633,0.9843114747553403,0.014011394710805349
2024-01-31 00:00:00+05:30,0.0011654724812987078,0.9969758665813956,0.0018586609373075595
2024-02-29 00:00:00+05:30,0.0010935027348065722,0.9975186626704399,0.0013878345947542405
2024-03-31 00:00:00+05:30,0.000991844285361259,0.9976749621976573,0.0013331935169936383
2024-04-30 00:00:00+05:30,0.0007992951521249535,0.9979849179157187,0.001215786932150948
2024-05-31 00:00:00+05:30,0.006584382553955595,0.9924405220606656,0.0009750953853910392
2024-06-30 00:00:00+05:30,0.0028380604418967183,0.9893984462328262,0.007763493325282731
2024-07-31 00:00:00+05:30,0.0009705838610618455,0.9957553489839706,0.0032740671549804667
2024-08-31 00:00:00+05:30,0.001273608338625617,0.9975354527825188,0.0011909388788463704
2024-09-30 00:00:00+05:30,0.0008661930795920605,0.9975816940778337,0.0015521128425846438
2024-10-31 00:00:00+05:30,0.00763396575635911,0.991297929811333,0.0010681044323206036
2024-11-30 00:00:00+05:30,0.0008643188378480132,0.9913252819723593,0.007810399189803658
2024-12-31 00:00:00+05:30,0.0013523176078262017,0.9976281120502403,0.0010195703419405874
2025-01-31 00:00:00+05:30,0.001088534654316423,0.9973926716372219,0.0015187937084649842
2025-02-28 00:00:00+05:30,0.03717578211999189,0.9615515533121605,0.0012726645678427342
2025-03-31 00:00:00+05:30,0.0022672403414150913,0.9595376905321668,0.038195069126417944
2025-04-30 00:00:00+05:30,0.0010273765106076187,0.9963366148141041,0.002636008675287884
2025-05-31 00:00:00+05:30,0.0015129754114494428,0.9972130353393653,0.0012739892491792262
2025-06-30 00:00:00+05:30,0.0006586723216645624,0.9974831107011859,0.0018582169771354834
2025-07-31 00:00:00+05:30,0.0017353440267913744,0.997451905409899,0.0008127505633047534
2025-08-31 00:00:00+05:30,0.0014299285869942275,0.9966737383872806,0.001896333025718005
2025-09-30 00:00:00+05:30,0.0025426778816859926,0.9958216951163932,0.0016356270019112955
2025-10-31 00:00:00+05:30,0.001189620891500426,0.9957341886091251,0.003076190499383677
2025-11-30 00:00:00+05:30,0.0007755361345578704,0.9977797242453327,0.0014447396200978962
2025-12-31 00:00:00+05:30,0.0008563139728642278,0.9981895955757185,0.0009540904514258065
2026-01-31 00:00:00+05:30,0.0006253920359146789,0.9983636270447027,0.0010109809193925294
2026-02-28 00:00:00+05:30,0.001540558299408968,0.9977792267481451,0.0006802149524500138
2026-03-31 00:00:00+05:30,0.6922409848818752,0.30599220866140947,0.001766806456722542
2026-04-30 00:00:00+05:30,0.00040477658907945473,0.3068128405836278,0.6927823828272972
2026-05-31 00:00:00+05:30,0.0016990797511323493,0.9978452571492035,0.00045566309966300753
